# Stock Analysis Data Export
# Symbol: AAPL
# Export Date: 2025-08-30T21:45:17.782461
# Data Points: 434
# Date Range: 2024-01-02 to 2025-08-29
# Features: 50 technical indicators included
#
,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Price_Range,Price_Change,MA_5,MA_5_Signal,MA_10,MA_10_Signal,MA_20,MA_20_Signal,MA_50,MA_50_Signal,MA_100,MA_100_Signal,MA_200,MA_200_Signal,EMA_12,EMA_26,RSI_14,RSI_7,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Williams_R_14,Williams_R_21,Momentum_5,ROC_5,Momentum_10,ROC_10,Momentum_20,ROC_20,Volatility_10,Volatility_30,Volume_MA_10,Volume_Ratio,Price_Volume,Support,Resistance,Trend_5,Trend_20 
2025-06-19,196.3571472168,197.3460303817,194.8488645283,195.717873368,45394700,0.0,0.0,2.4971658534,0.6392738488,196.5109741211,-1,198.7434417725,-1,199.2778381348,-1,201.9856890869,-1,213.4116049194,-1,223.5267285156,-1,198.4352751879,200.3298900409,41.3876314554,26.1176701756,-1.8946148530000002,-1.5103362682,-0.3842785848,204.8332576751,199.2778381348,193.7224185945,11.1108390806,0.2371313816,-86.4817055866,-75.5869685129,-2.6170349121000003,-1.3152635604,-4.045425415,-2.0186494424,-4.7745819092,-2.3738581326,0.012003672,0.0166387162,50315100.0,0.9022082834,8913573790.76233,193.2406992851,206.0062091046,-1,-1
2025-06-20,200.7721405029,201.4713439141,196.6368343381,198.0152748068,96813500,0.0224845051,0.0222354549,4.834509576,2.7568656961,197.4199432373,1,198.4517730713,1,199.5640129089,1,202.0478088379,-1,213.067674408,-1,223.4232428741,-1,198.7947929286,200.3626493343,48.7658719963,58.358419616,-1.5678564057000002,-1.5218402957000001,-0.04601611,204.7815280447,199.5640129089,194.3464977732,10.4350302715,0.6157761466,-46.9114184458,-41.0016417335,4.5448455811,2.316112844,-2.9166870117,-1.4319327414,5.7234954834,2.9343938702,0.0131391939,0.017115999700000002,55335680.0,1.7495673677,19437453624.580383,193.2406992851,206.0062091046,1,1
2025-06-23,201.2715759277,202.0706720815,198.7344620243,201.4014334346,55814300,0.0024875733,0.0024844845,3.3362100572,-0.1298575069,198.035244751,1,198.4567672729,1,199.8751594543,1,202.0327304077,-1,212.8083557129,-1,223.3530111694,-1,199.175836467,200.4299772301,46.7570582759,58.6077729627,-1.2541407632000001,-1.4683003892,0.21415962600000002,204.6851859505,199.8751594543,195.0651329582,9.6200529922,0.645156838,-42.4351255305,-37.0892603882,3.0765075684,1.552262422,0.0499420166,0.0248194072,6.2229309082,3.1904507245,0.012612695600000001,0.0124070002,53630850.0,1.0407125749,11233832120.303347,194.8488645283,206.0062091046,1,1
2025-06-24,200.0729370117,203.2093768047,199.9730442781,202.3603342934,54064000,-0.0059553313,-0.005973135,3.2363325266,-2.2873972816,198.9661895752,1,198.2200363159,1,199.8796539307,1,202.0012609863,-1,212.4893199158,-1,223.2744473267,-1,199.3138519354,200.4035298066,45.5064051786,66.2997475113,-1.0896778712,-1.3925758856,0.3028980144,204.6902728398,199.8796539307,195.0690350215,9.621237818200001,0.5200892115,-52.1500557504,-53.1781738232,4.6547241211,2.3819295306,-2.3673095702999998,-1.1693868242,0.0898895264,0.0449485731,0.0125538813,0.0122359869,53569990.0,1.0092217676,10816743266.601562,194.8488645283,206.0062091046,1,1
2025-06-25,201.3315124512,203.4391211994,200.3925755811,201.2216365357,39525700,0.0062905831,0.00627088,3.0465456183,0.1098759155,199.9610626221,1,198.4977218628,1,199.9365898132,1,202.1519784546,-1,212.1861584473,-1,223.1827666473,-1,199.6242612455,200.4722692617,51.715223194000004,64.1441401767,-0.8480080162,-1.2836623117000001,0.4356542955,204.7895815099,199.9365898132,195.0835981166,9.7059833933,0.6437178060000001,-40.6221214037,-41.8979320879,4.9743652344000004,2.5333252723,2.7768554688,1.3985345451,1.1387176514,0.5688105071,0.010959176400000001,0.0123267293,51423570.0,0.768630027,7957768961.691284,194.8488645283,206.0062091046,1,1
2025-06-26,200.7721405029,202.4102807412,199.2338929984,201.2016457264,50799100,-0.0027783626,-0.0027822294,3.1763877428,-0.42950522350000003,200.8440612793,-1,198.6775177002,1,199.9890304565,1,202.2374407959,-1,211.869929657,-1,223.0475785065,-1,199.8008580543,200.4944819462,44.0114965431,80.1801476344,-0.6936238919000001,-1.1656546277,0.4720307358,204.8549684299,199.9890304565,195.1230924831,9.7318759468,0.5804685603,-45.7456943677,-46.9114184458,4.4149932861,2.2484505141,1.797958374,0.9036139035,1.0488128662,0.5251328819000001,0.011034881600000001,0.0123197563,52113020.0,0.9747871069,10199044042.622375,194.8488645283,206.0062091046,1,1
2025-06-27,200.8520507812,202.9896241956,199.7732732766,201.6611300994,73188600,0.00039801480000000003,0.0003979356,3.2163509191,-0.8090793181,200.860043335,-1,199.1399932861,1,200.0005172729,1,202.3245013428,-1,211.610202179,-1,222.9161244965,-1,199.9625800123,200.5209685266,49.15870386,78.0548338679,-0.5583885143,-1.0442014051,0.4858128908,204.8738289155,200.0005172729,195.1272056304,9.7466232851,0.5873670279000001,-36.2672353781,-46.195206109,0.0799102783,0.0398014775,4.6247558594000004,2.3568361686,0.2297363281,0.1145118522,0.0097650264,0.0123246278,54287150.0,1.3481753968999999,14700080403.808594,194.8488645283,206.0062091046,1,1
2025-06-30,204.9374084473,207.1548929771,199.0341046249,201.7809871041,91912800,0.020340134200000002,0.0201360366,8.1207883522,3.1564213432,201.5932098389,1,199.8142272949,1,200.1738204956,1,202.5694824219,1,211.3886351013,-1,222.8137070465,-1,200.7279382331,200.8481122244,55.0281433961,85.4665200027,-0.1201739914,-0.8593959223000001,0.739221931,205.4934450039,200.1738204956,194.8541959873,10.6392490166,0.9477372364000001,-18.0194978342,-18.0194978342,3.6658325195,1.821336422,6.7423400879,3.4018707648,3.4660644531,1.7203759028,0.0111142894,0.0127946931,59176360.0,1.5532013121000001,18836371035.131832,194.8488645283,207.1548929771,1,1
2025-07-01,207.5844116211,209.951719987,205.906308232,206.4357061768,78788900,0.0129161542,0.0128334521,4.045411755,1.1487054443,203.0955047607,1,201.030847168,1,200.4010627747,1,202.7361248779,1,211.1439593506,-1,222.7200455475,-1,201.7827802928,201.3470973649,69.1362999027,82.9786888273,0.4356829278,-0.6003801523,1.0360630801,206.558454662,200.4010627747,194.2436708874,12.3147837746,1.0833110007,-15.6745747345,-15.6745747345,7.5114746094000004,3.7543681427,12.1661987305,6.2257240768,4.5448455811,2.238403908,0.0095820201,0.012912942600000001,63169630.0,1.2472591655,16355347448.773191,194.8488645283,209.951719987,1,1
2025-07-02,212.1991729736,213.0981466053,207.9040445568,208.6731759253,67941800,0.0222307702,0.0219872688,5.1941020486,3.5259970484,205.2690368652,1,202.6150497437,1,200.8815170288,1,202.8980999756,1,210.9030349731,1,222.6544347382,-1,203.3853022437,202.1509548174,73.7958001194,87.8284598083,1.2343474262,-0.2334346366,1.4677820628,208.9584608627,200.8815170288,192.8045731949,16.1538876678,1.2006149961,-4.9260766967,-4.9260766967,10.8676605225,5.3978934495,15.8420257568,8.0679649207,9.609085083,4.7431170908,0.0108245358,0.0127419955,65424340.0,1.0384789514,14417193770.339966,194.8488645283,213.0981466053,1,1
2025-07-03,213.3079223633,214.4066662563,211.5698893436,211.909500261,34955800,0.0052250411,0.0052114379,2.8367769127,1.3984221022,207.7761932373,1,204.3101272583,1,201.5267845154,1,203.0070343018,1,210.6267118835,1,222.5886441803,-1,204.9118591852,202.9773968579,82.6584937478,96.1029504,1.9344623273,0.2001447562,1.7343175711,211.3218919114,201.5267845154,191.7316771193,19.5902147921,1.1013786971,-5.6179314439,-5.6179314439,12.5357818604,6.2437855317,16.9507751465,8.6326244737,12.9053497314,6.4397126055000005,0.0105259616,0.012716004900000001,64380450.0,0.5429567516,7456349072.546387,194.8488645283,214.4066662563,1,1
2025-07-04,213.3079223633,214.4066662563,211.5698893436,211.909500261,34955800,0.0,0.0,2.8367769127,1.3984221022,210.2673675537,1,205.5637054443,1,202.0077392578,1,203.0978131104,1,210.3197636414,1,222.5215100098,-1,206.2035612126,203.7426209694,81.2473893099,95.7284049014,2.4609402432,0.6523038536,1.8086363896000002,213.1075642166,202.0077392578,190.907914299,22.1996499176,1.0090252841,-5.6179314439,-5.6179314439,12.455871582,6.2015157593,12.5357818604,6.2437855317,9.6190948486,4.722445981,0.009528735600000001,0.0111736191,58194680.0,0.6006700269,7456349072.546387,194.8488645283,214.4066662563,1,1
2025-07-07,209.7119903564,215.9848699115,208.5633001329,212.4388912662,50229000,-0.0168579393,-0.0170016518,7.4215697786,-2.7269009098,211.2222839355,-1,206.4077468872,1,202.4322570801,1,203.0995150757,1,209.9768560791,-1,222.4104667664,-1,206.7433195424,204.1847964795,78.5856531761,77.7089276661,2.5585230629,1.0335476954,1.5249753674000002,214.0431617349,202.4322570801,190.8213524252,23.2218093097,0.8134869113000001,-29.6786428718,-29.6786428718,4.7745819092,2.3297756839,8.4404144287,4.193545159,8.4903564453,4.2194053792,0.0119924131,0.0117416275,57636150.0,0.8714843028,10533623563.613892,194.8488645283,215.9848699115,1,1
2025-07-08,209.7719268799,211.1903153369,208.2136977367,209.8618364393,42848900,0.000285804,0.00028576320000000004,2.9766176002,-0.0899095594,211.6597869873,-1,207.377645874,1,202.798841095,1,203.0810678101,1,209.6358447266,1,222.3335159302,-1,207.2092591328,204.5986579907,77.8053428958,77.6812933813,2.6106011421,1.3489583848,1.2616427573,214.8648461456,202.798841095,190.7328360444,24.1320101012,0.7889558622,-29.3950674168,-29.3950674168,2.1875152588,1.0537955339,9.6989898682,4.8477270405,7.3316802979,3.621651535,0.011560926000000001,0.010925564700000001,56514640.0,0.7581911519000001,8988496317.68341,194.8488645283,215.9848699115,1,1
2025-07-09,210.9006500244,211.0904370781,206.9850955851,209.2924745189,48749400,0.0053807159,0.0053662916,4.105341493,1.6081755056,211.4000823975,-1,208.3345596313,1,203.4161407471,1,203.059458313,1,209.3021304321,1,222.2593719482,-1,207.7771654238,205.0654722154,78.7974318302,72.6651224347,2.7116932084,1.6215053495,1.0901878589,215.8262410637,203.4161407471,191.0060404305,24.8202006332,0.8015491046000001,-26.2777059087,-24.0547813785,-1.2985229492,-0.6119359143,9.5691375732,4.7529258866,12.345993042,6.2179317421,0.0115515118,0.0109459277,57437010.0,0.8487454343,10281280148.300173,194.8488645283,215.9848699115,-1,1
2025-07-10,212.1692047119,213.2379837791,209.7918979256,210.2713495051,44443600,0.0060149397,0.0059969221000000005,3.4460858535,1.8978552068,211.1723388672,1,209.4742660522,1,204.0758918762,1,203.0468597412,1,208.9715249634,1,222.1970950317,-1,208.4528637758,205.5916746225,75.7794390717,69.4655964343,2.8611891533,1.8694421103,0.991747043,216.8881393329,204.0758918762,191.2636444196,25.6244949133,0.8158428239000001,-22.1192752342,-18.0529155363,-1.1387176514,-0.5338374866,11.397064209,5.6766163774,13.195022583,6.6315249757,0.0112485109,0.0109432781,56801460.0,0.7824376345,9429563266.534426,194.8488645283,215.9848699115,-1,1
2025-07-11,210.9206237793,211.8895253657,209.6220944658,210.3312962861,39765800,-0.0058848358,-0.0059022197,2.2674308999,0.5893274932,210.6948791504,1,210.4811233521,1,204.8105583191,1,203.1683004761,1,208.6312269592,1,222.122951355,-1,208.832519161,205.9864115971,71.1101066522,42.3990681962,2.8461075638,2.064775201,0.7813323629000001,217.4111864426,204.8105583191,192.2099301956,25.201256247,0.7424508287,-29.8762094017,-23.9602802913,-2.387298584,-1.1191795211,10.068572998,5.0129301438,14.693328857400001,7.4879128631,0.0117358471,0.0110278315,53459180.0,0.7438535346,8387427341.082764,194.8488645283,215.9848699115,-1,1
2025-07-14,208.3834991455,210.670911689,207.304721627,209.6920116636,38840100,-0.0120288125,-0.0121017441,3.3661900620000003,-1.3085125181000001,210.4291809082,-1,210.8257324219,-1,205.3199798584,1,203.3678833008,1,208.25009552,1,222.0615537262,-1,208.7634391586,206.1639736377,67.1758483997,24.9746044892,2.5994655208,2.171713265,0.4277522559,217.6145758549,205.3199798584,193.0253838619,24.589191993,0.6245880421000001,-44.8438205442,-35.964084169,-1.3284912109,-0.6334836690000001,3.4460906982,1.6815332664,10.1884307861,5.1406076198,0.011485237300000001,0.0112968818,48151910.0,0.8066159785,8093635945.161438,194.8488645283,215.9848699115,-1,1
2025-07-15,208.8729553223,211.649802719,208.683168266,208.9828312369,42296300,0.0023488241000000003,0.0023460699,2.966634453,-0.1098759146,210.2493865967,-1,210.954586792,-1,205.99271698,1,203.584836731,1,207.8744572449,1,221.9822977448,-1,208.7802877992,206.3646389477,66.0980535216,28.5300409528,2.4156488515,2.2205003823,0.1951484692,217.4499447311,205.99271698,194.5354892288,22.9144555023,0.6256952556,-41.9563038541,-33.6483382753,-0.8989715576,-0.42854712310000004,1.2885437012,0.6207324004,13.4547424316,6.8851015638,0.0108076297,0.0112308219,44502650.0,0.9504220535000001,8834553180.197142,194.8488645283,215.9848699115,-1,1
2025-07-16,209.9217681885,212.1592191902,208.4034869791,210.0616088761,47490500,0.0050212957,0.005008731000000001,3.7557322112,-0.1398406876,210.0536102295,-1,210.7268463135,-1,206.6709480286,1,203.8678561401,1,207.5759439087,1,221.8895233154,-1,208.9559001667,206.6281300026,69.1311522273,51.3479805784,2.3277701642,2.2419543386,0.0858158255,217.3027435734,206.6709480286,196.0391524837,21.2635910896,0.6528819919000001,-35.768896687,-28.6861287793,-0.9788818359,-0.4641435841,-2.2774047852,-1.0732392371,13.5646209717,6.9081371185,0.0079982222,0.0112369896,42457520.0,1.1185415446,9969289732.154846,194.8488645283,215.9848699115,-1,1
2025-07-17,209.7819213867,211.5599023237,209.3524009178,210.331300944,48068100,-0.0006661853,-0.0006664073,2.207501406,-0.5493795573,209.5761535645,1,210.3742462158,-1,207.3421867371,1,204.1233389282,1,207.3065574646,1,221.7985380554,-1,209.0829803544,206.8617441792,68.6249748581,50.0635693974,2.2212361753,2.237810706,-0.0165745307,216.8700854216,207.3421867371,197.8142880525,19.0557973692,0.6280310974000001,-36.5939143154,-29.3477807765,-2.3872833252,-1.125178995,-3.5260009766,-1.6530098543,13.4247741699,6.8369164862,0.007695962000000001,0.011012529600000001,43768750.0,1.0982287591,10083818375.408936,196.6368343381,215.9848699115,-1,1
2025-07-18,210.9405975342,211.5499066435,209.4622795403,210.630951391,48974600,0.0055232412,0.005508044,2.0876271032,0.3096461432,209.5801483154,1,210.1375137329,1,207.8506095886,1,204.3812460327,1,207.0034686279,1,221.7207615662,-1,209.3687676129,207.1638814647,64.2619596732,50.2531190298,2.2048861481,2.2312257944000002,-0.026339646300000002,216.9791908493,207.8506095886,198.7220283279,18.2571625214,0.6692479837,-50.0495262888,-26.071237869,0.0199737549,0.009469797,-2.3673248291,-1.1098157081,10.168457031199999,5.0646753109,0.008018084,0.0106821137,45170630.0,1.0842133484,10330731387.997437,198.7344620243,215.9848699115,1,1
2025-07-21,212.2391204834,215.5353825287,211.39009322,211.8595616298,51377400,0.0061558703000000005,0.006137000300000001,4.1452893087,0.3795588536,210.351272583,1,210.3902267456,1,208.3989868164,1,204.4150076294,1,206.7513720703,1,221.6308146667,-1,209.8103603622,207.5398250957,61.8153747714,50.4413305799,2.2705352664,2.2390876888,0.0314475776,217.1743497268,208.3989868164,199.623623906,17.5507258207,0.7188019861,-41.6204817172,-21.7139759975,3.8556213379,1.8502527089,2.527130127,1.2050479911,10.9675445557,5.4491273818,0.0060493131,0.010413076,45285470.0,1.1345228392,10904294188.723755,199.0341046249,215.9848699115,1,1
2025-07-22,214.1569519043,214.7063314773,211.9894136266,212.8983857164,46404100,0.0090361825,0.008995600500000001,2.7169178507,1.2585661879,211.4080718994,1,210.828729248,1,209.103187561,1,204.4443743896,1,206.5394024658,1,221.5377658844,-1,210.4790667533,208.0299826371,55.7579200852,68.837171298,2.4490841161,2.2810869743,0.1679971419,217.3071186511,209.103187561,200.899256471,16.4078621801,0.8080087026,-20.310709368,-10.7836901538,5.283996582,2.5297657966,4.3850250244,2.090377435,14.0840148926,7.0394402676,0.0065149126000000005,0.0104688388,45640990.0,1.0167198389,9937760611.862183,199.0341046249,215.9848699115,1,1
2025-07-23,213.9072265625,214.9060929303,212.1692088371,214.7562690717,46989300,-0.0011660856,-0.001166766,2.7368840932,-0.8490425092,212.2051635742,1,211.1293869019,1,209.7319732666,1,204.4807330322,1,206.3268309021,1,221.4537706757,-1,211.0064759547,208.465334039,51.8563822949,93.819132582,2.5411419157,2.3330979625,0.2080439531,217.3334791114,209.7319732666,202.1304674218,15.2030116896,0.7746333017,-23.0855049655,-12.2569294889,3.9854583740000002,1.8985445904,3.0065765381,1.4255890334,12.5757141113,6.2462721102,0.0064763297,0.0097039545,45464980.0,1.0335273435,10051350841.113281,199.0341046249,215.9848699115,1,1
2025-07-24,213.5176696777,215.4454896966,213.2879346803,213.6575103598,46022600,-0.0018211488000000001,-0.0018228091000000001,2.1575550163,-0.1398406821,212.9523132324,1,211.2642333984,1,210.3692497253,1,204.5268804932,1,206.1144537354,1,221.3659861755,-1,211.3928134505,208.8395811234,50.6343952431,87.4394245765,2.5532323272,2.3771248355,0.1761074917,216.8645792414,210.3692497253,203.8739202093,12.9906590321,0.7423602948,-27.4140233332,-14.555096434,3.735748291,1.7807770404,1.3484649658,0.6355611163,12.7455291748,6.34825586,0.0063331473000000004,0.0097363277,45622880.0,1.0087613934,9826638304.5105,199.0341046249,215.9848699115,1,1
2025-07-25,213.6375427246,214.9960015888,213.1580758962,214.4566052172,40268800,0.0005614198,0.0005612623,1.8379256926,-0.8190624926000001,213.4917022705,1,211.535925293,1,211.0085243225,1,204.5792211914,1,205.8659666443,1,221.2646170807,-1,211.7381564158,209.1949856864,65.0344149689,85.2270721765,2.5431707294,2.4103340143,0.1328367151,215.8714977341,211.0085243225,206.145550911,9.7259468231,0.7703097652,-22.1962118534,-13.8479127474,2.6969451904,1.2785330192,2.7169189452999998,1.2881238907,12.7854919434,6.3656267853,0.005907655,0.0092531053,45673180.0,0.8816727892,8602927480.468748,199.0341046249,215.9848699115,1,1
2025-07-28,213.8073577881,214.6064539632,212.8184745567,213.7873761923,37858000,0.0007948746,0.0007945589,1.7879794064999999,0.0199815958,213.8053497314,1,212.0783111572,1,211.4520217896,1,204.6845019531,1,205.7347947693,1,221.1567313385,-1,212.0564950884,209.5366428791,65.3262446858,87.9471696159,2.5198522092999998,2.4322376533,0.08761455600000001,215.5397864635,211.4520217896,207.3642571156,8.1755293478,0.7880958404,-20.2101374141,-12.8460991973,1.5682373047,0.7389011513,5.4238586426,2.6028253988,8.8699493408,4.3281260401,0.0036567668,0.0091601999,45574970.0,0.8306752588,8094318951.141358,205.906308232,215.9848699115,1,1
2025-07-29,211.0305023193,214.5664825639,210.581015501,213.9371918734,51411700,-0.0129876516,-0.0130727286,3.9854670629,-2.906689554,213.1800598145,-1,212.2940658569,-1,211.6243263245,-1,204.7726019287,1,205.6420922852,1,221.038046875,-1,211.898650047,209.647299134,50.4382983107,50.6493964537,2.2513509131,2.3960603052,-0.1447093921,215.2948960015,211.6243263245,207.9537566474,7.3411393541,0.4191101031,-54.7329098255,-49.157486452,-3.126449585,-1.4598870395,2.1575469971,1.0329470341,3.4460906982,1.6600912715,0.006138124500000001,0.009098032800000001,46486510.0,1.1059488011,10849436876.091005,206.9850955851,215.9848699115,-1,1
2025-07-30,208.8130187988,212.1492288343,207.4845246907,211.6597788235,45512500,-0.0105078815,-0.0105634791,4.6647041435,-2.8467600246,212.1612182617,-1,212.183190918,-1,211.4550186157,-1,204.9116442871,1,205.5657206726,1,220.9336569214,-1,211.4239375473,209.5855005906,39.3536620429,28.1530405136,1.8384369567,2.2845356355,-0.44609867880000004,215.3211151827,211.4550186157,207.5889220487,7.732193134,0.15831171430000002,-81.6746529856,-79.6892327805,-5.0942077637,-2.3815033487,-1.1087493896,-0.5281726613000001,-3.3861541748,-1.5957433421,0.006933312400000001,0.0093950632,46288710.0,0.9832311162,9503602518.081663,206.9850955851,215.9848699115,-1,-1
